contrast,homogeneity,energy,correlation,entropy,mean,std_deviation,variance,skewness,kurtosis,min,max,range,filename,category
3052.636952718099,0.046581033963030614,0.061213650594567064,0.28040519864781815,3.194874792985754,87.326171875,76.245785831252,5813.4198570251465,0.8629961751594751,-0.5825550682954046,1,255,254,15-scale_3_im_2_grey.png,aluminium_foil
1101.3280639648438,0.06395884165655694,0.06738976509755189,0.33576508783267367,3.147426453624023,84.7386474609375,68.29710864555331,4664.495049342513,1.2073394292753683,0.25186688892742604,4,254,250,15-scale_3_im_3_grey.png,aluminium_foil
2327.803629557292,0.05532558511634843,0.06101190811089086,0.24253204564841252,3.186686854339091,70.739013671875,68.10363054609061,4638.104493558407,1.4278727194130787,0.8399588775936366,1,255,254,15-scale_3_im_4_grey.png,aluminium_foil
1952.3594868977866,0.045643563254653685,0.05964655352827974,0.2607785608369839,3.2081734778131543,77.7005615234375,61.466184647767435,3778.0918551534414,1.4597756809887155,1.218664537804532,1,255,254,15-scale_3_im_5_grey.png,aluminium_foil
1621.6063537597659,0.04439926086873834,0.05907478966394278,0.2873478147928189,3.2135156414870556,83.2891845703125,60.72781423770314,3687.8674220889807,1.2676872323492034,0.7350536128337506,5,255,250,15-scale_3_im_6_grey.png,aluminium_foil
2385.2500712076826,0.05110307290611568,0.06404289128835025,0.27150321882029693,3.1773648771246146,97.96209716796875,72.35600069327037,5235.390836324543,0.8599576533662391,-0.5496934025291367,3,255,252,15-scale_3_im_7_grey.png,aluminium_foil
3482.3582255045576,0.04438325229634783,0.06253025098622099,0.2893458515357617,3.1937980214829294,98.3359375,80.81118242291622,6530.447204589844,0.6399237897374822,-1.0552828454230367,0,255,255,15-scale_3_im_8_grey.png,aluminium_foil
1432.2337239583335,0.055712288128133475,0.06260942432370153,0.2915004529233538,3.1699297810442104,75.559326171875,62.54581832993778,3911.9793905615807,1.2597864503584129,0.6150133368742288,2,255,253,15-scale_3_im_9_grey.png,aluminium_foil
3865.109486897786,0.042454064065162694,0.06453560284008764,0.299927302086902,3.1822104515276797,121.32452392578125,82.24743518716025,6764.640594866127,0.30198767612807614,-1.4294643098140842,1,255,254,15-scale_4_im_1_grey.png,aluminium_foil
3344.8776957194013,0.039089333660943526,0.06092271063698307,0.2688981088145526,3.2063300709698157,89.410888671875,76.69904831414924,5882.7440122962,0.8265228920395897,-0.632910597029213,0,255,255,15-scale_4_im_2_grey.png,aluminium_foil
1449.4465433756511,0.04627717198981666,0.05980981704172113,0.3200509238712097,3.2081344908680824,82.39801025390625,67.76239128961583,4591.741673287004,1.2530621148395111,0.3759214307769536,2,255,253,15-scale_4_im_3_grey.png,aluminium_foil
3066.4738159179688,0.0395454493324694,0.059461774300002865,0.2400954334565368,3.2140400524554416,85.96112060546875,71.56240628142133,5121.177992787212,1.05719588699716,-0.16040732739363595,2,255,253,15-scale_4_im_4_grey.png,aluminium_foil
2325.815511067708,0.038857657298637986,0.059106356068759455,0.23936697791557413,3.220836307908714,72.25238037109375,62.77750862224667,3941.0155888162553,1.523391686014812,1.37842269478642,0,255,255,15-scale_4_im_5_grey.png,aluminium_foil
1751.3686116536458,0.03608826696544404,0.058219308804709685,0.2706115919832277,3.227361457487203,77.8885498046875,62.857355569308396,3951.047149166465,1.408011805717681,0.9852526508684516,4,255,251,15-scale_4_im_6_grey.png,aluminium_foil
2756.3435668945312,0.04511243584010297,0.06114200659945755,0.2744405159208315,3.203144636567151,89.569580078125,71.80942689804193,5156.593791425228,0.9780088872822663,-0.3004008043611055,1,255,254,15-scale_4_im_7_grey.png,aluminium_foil
4029.5758768717446,0.03929857030195132,0.06130446425376298,0.2846165803018859,3.2061968122997104,103.94049072265625,81.6717303850918,6670.271544095129,0.5195132220513026,-1.1904756890550676,0,255,255,15-scale_4_im_8_grey.png,aluminium_foil
1664.769744873047,0.052054702213253735,0.06026364718276148,0.3103407357792799,3.198970428295879,72.8316650390625,63.09652520101633,3981.1714924424887,1.3313041776489538,0.812331484818317,1,254,253,15-scale_4_im_9_grey.png,aluminium_foil
4097.9611714681,0.03264969163585353,0.06036398787895478,0.2848471746153686,3.218985734986375,118.74041748046875,79.4200840051205,6307.549743380398,0.35624228734056057,-1.3247525232254402,1,255,254,15-scale_5_im_1_grey.png,aluminium_foil
3581.4009195963545,0.034051700960607195,0.058031151364717565,0.259536211699566,3.231443468348562,87.48846435546875,74.45833444350458,5544.04356810078,0.8463858059463996,-0.5547545390193678,0,255,255,15-scale_5_im_2_grey.png,aluminium_foil
1564.0037536621094,0.04612518099962195,0.060509226009359644,0.31105639369471516,3.207639707116205,85.07745361328125,66.62505987230759,4438.898602988571,1.2132227268381564,0.304865870077212,8,254,246,15-scale_5_im_3_grey.png,aluminium_foil
3338.286356608073,0.035899779746893346,0.058901320541339994,0.22116404508562731,3.2215444603019208,85.80804443359375,70.72517926912855,5002.050982650369,1.0663431637447254,-0.09977614778214594,0,255,255,15-scale_5_im_4_grey.png,aluminium_foil
2501.0223693847656,0.03284851666277124,0.05808471757057126,0.22165208883592338,3.232686419170938,81.3272705078125,60.67034345278407,3680.8905746787786,1.409243956023493,1.144787962288273,2,255,253,15-scale_5_im_5_grey.png,aluminium_foil
2017.593200683594,0.03489534672243526,0.05814791636293913,0.2559711929596937,3.2278222192558914,79.8590087890625,61.72950178812144,3810.5313910096884,1.4182980927964253,1.0428254577605731,0,255,255,15-scale_5_im_6_grey.png,aluminium_foil
3112.968729654948,0.038561664024860075,0.06022230353330089,0.25875064430536604,3.2151011001323573,98.69927978515625,70.67143944336294,4994.452352996916,0.8235654907861806,-0.5557409994649762,2,255,253,15-scale_5_im_7_grey.png,aluminium_foil
4165.8074951171875,0.035391218862498824,0.06405959512409282,0.2590266241571182,3.1934933335456357,129.9947509765625,79.72727467397804,6356.43832693994,0.16387275240038274,-1.4434518874036004,0,255,255,15-scale_5_im_8_grey.png,aluminium_foil
1989.2385864257812,0.04250031377410503,0.059267808409556345,0.287973301557102,3.214923537959601,79.54632568359375,65.17461186432502,4247.730031665415,1.1838051451886231,0.3515875591798312,2,255,253,15-scale_5_im_9_grey.png,aluminium_foil
4589.03476969401,0.027633956337936402,0.05844684203354526,0.2616320180534919,3.235277744747022,115.2548828125,78.54202821346483,6168.850195884705,0.3766275774974937,-1.26987471938802,0,255,255,15-scale_6_im_1_grey.png,aluminium_foil
3740.0977783203125,0.03692036079742417,0.058539197540975904,0.22262533470845292,3.224292371203415,70.69549560546875,70.07410185095662,4910.379750218242,1.1842396593835187,0.24404443968714773,0,255,255,15-scale_6_im_2_grey.png,aluminium_foil
1716.2239888509114,0.047845360027507694,0.060993474268292366,0.3217674594113599,3.2013008400667413,80.10333251953125,65.72020812121548,4319.145755495876,1.3568594751576581,0.701045462103842,4,255,251,15-scale_6_im_3_grey.png,aluminium_foil
3618.4091898600263,0.03574578233816886,0.05818328627380264,0.23906192685667654,3.2270299841572845,85.810302734375,74.00215204394338,5476.318507134914,0.9823335726309733,-0.33724634025990863,0,255,255,15-scale_6_im_4_grey.png,aluminium_foil
2674.2376912434897,0.03282351397453402,0.0579008037119097,0.2191466785169894,3.232300744757672,76.17840576171875,62.083279462868695,3854.3335888646543,1.4680871596113296,1.227295598424484,1,255,254,15-scale_6_im_5_grey.png,aluminium_foil
2010.4456583658855,0.03563675730836084,0.05797047736950735,0.2747935162246802,3.2316249678313045,82.89801025390625,62.67080691985881,3927.630039986223,1.3616896632566187,0.8501267648706348,2,255,253,15-scale_6_im_6_grey.png,aluminium_foil
3562.8065999348955,0.03714406280824837,0.05852761875517273,0.24066970080177597,3.227103031244307,80.72845458984375,69.5602796205075,4838.632500883192,1.0782698833811877,-0.004588274339522247,1,255,254,15-scale_6_im_7_grey.png,aluminium_foil
4697.876922607422,0.023240159293448005,0.058555177886730043,0.23928169314659686,3.236835014088247,131.131591796875,76.13438592207734,5796.444719731808,0.16097074071842213,-1.3631621000466918,2,255,253,15-scale_6_im_8_grey.png,aluminium_foil
2292.6573689778643,0.03799747829766571,0.05834872894951328,0.2793081355047594,3.225422788283262,79.46331787109375,63.96793990791046,4091.897336062044,1.2227803114781735,0.5291237265014641,1,255,254,15-scale_6_im_9_grey.png,aluminium_foil
4568.568400065104,0.023579894330597297,0.057586644825584975,0.2512328223705677,3.2442535445811735,127.6610107421875,75.70067448532468,5730.592117533088,0.20638283456672196,-1.33792699888725,2,255,253,15-scale_7_im_1_grey.png,aluminium_foil
4018.956461588542,0.03045260154853619,0.057917684337477876,0.21958924522444373,3.233414110481995,76.02313232421875,71.04562254609345,5047.4804829619825,1.0826017805981418,-0.015628036816439206,0,255,255,15-scale_7_im_2_grey.png,aluminium_foil
2162.4114685058594,0.04486445903453514,0.059675312345042905,0.33323456866716883,3.215550380114112,89.4376220703125,69.952433201081,4893.3429107517,1.0892454571752084,-0.12021602539786924,3,255,252,15-scale_7_im_3_grey.png,aluminium_foil
4232.729827880859,0.02656837939888046,0.05729778998249009,0.2254030860442774,3.242448535539637,82.257568359375,72.28914104776084,5225.719913423061,0.9999532236726619,-0.2386106016581011,1,255,254,15-scale_7_im_4_grey.png,aluminium_foil
3211.1925354003906,0.033601667693936486,0.058036404772435254,0.20754793505241176,3.2301093683886974,64.2950439453125,61.2871936246933,3756.120102390647,1.6278150043008697,1.792109602060397,0,255,255,15-scale_7_im_5_grey.png,aluminium_foil
2739.5399780273438,0.030896130761117996,0.05810484337819495,0.2777631344715934,3.232858923303702,87.37115478515625,67.27886411878352,4526.445557113737,1.1576118765946615,0.14576696338976358,2,255,253,15-scale_7_im_6_grey.png,aluminium_foil
3983.2494405110674,0.025909850924734797,0.057796398002390705,0.2363892017717438,3.2406630716984095,99.1744384765625,70.62843234142294,4988.375455006957,0.760080981661633,-0.6175310384466388,1,255,254,15-scale_7_im_7_grey.png,aluminium_foil
4676.627268473308,0.022567732462907192,0.05897593888461634,0.2120958297048468,3.2316058762073805,140.66998291015625,72.88743151732723,5312.577673193067,0.04932988405993421,-1.346227412898778,3,255,252,15-scale_7_im_8_grey.png,aluminium_foil
2318.071746826172,0.03236219585009323,0.057798799507569346,0.29080273361643794,3.233652298610409,87.32098388671875,66.47780104182287,4419.298031356186,1.0913253240082161,0.08516698723681593,3,255,252,15-scale_7_im_9_grey.png,aluminium_foil
4693.014790852865,0.018414135009704236,0.057067488042888824,0.21762754110238103,3.250138965227137,133.53338623046875,72.13533006348156,5203.505843367428,0.12761471950212153,-1.259593750575765,1,255,254,15-scale_8_im_1_grey.png,aluminium_foil
4780.34716796875,0.018731076866679883,0.05680771998286856,0.19212634160146008,3.2516357186660674,101.5218505859375,72.1135088948667,5200.358165130019,0.593404901679211,-0.8189019568759015,0,255,255,15-scale_8_im_2_grey.png,aluminium_foil
2372.8079528808594,0.032432975910079084,0.05844729465508524,0.3228155966949121,3.2321195943507224,105.863037109375,68.37160187764383,4674.675943315029,0.7679807713065135,-0.7177680626677949,5,254,249,15-scale_8_im_3_grey.png,aluminium_foil
4732.493255615235,0.019401759507874056,0.05662777944675684,0.20098799342788778,3.254181741335696,97.10888671875,72.6834415457364,5282.88267493248,0.706081493041542,-0.7429515557076751,0,255,255,15-scale_8_im_4_grey.png,aluminium_foil
4080.8821512858076,0.023803935446849313,0.056927986256740115,0.18302207666609333,3.2482889575983593,78.40692138671875,65.09401162967009,4237.230350043625,1.2033009297395163,0.40607978520150434,0,255,255,15-scale_8_im_5_grey.png,aluminium_foil
3421.8919372558594,0.02445602714723283,0.057337852003365775,0.26294791978850063,3.2436694088427998,96.34124755859375,69.10127282518597,4774.985906060785,0.8983280478561132,-0.42322148803570725,1,255,254,15-scale_8_im_6_grey.png,aluminium_foil
4391.612609863281,0.021958248270598505,0.05706030533781643,0.21002702933950607,3.248190400612918,109.63836669921875,69.55185979782449,4837.461201336235,0.5612997172128507,-0.8681457993901551,1,255,254,15-scale_8_im_7_grey.png,aluminium_foil
4950.176493326823,0.01566150894285604,0.05688730509163094,0.19163729670239205,3.2530658432924686,140.13470458984375,69.84189984046697,4877.890973325819,0.05275211747380142,-1.2572382078360103,5,255,250,15-scale_8_im_8_grey.png,aluminium_foil
3140.9861043294272,0.026173782490174064,0.05716797720721338,0.26782819073111125,3.2454755580924353,96.58880615234375,68.65831101246587,4713.963671084493,0.8652048359103619,-0.4953397874472345,1,255,254,15-scale_8_im_9_grey.png,aluminium_foil
4641.072204589844,0.017248090324880345,0.05729656416418365,0.2134547768151172,3.2506661910844716,142.1502685546875,69.48700490038073,4828.443850025535,0.01583123997695809,-1.2406815248602938,2,255,253,15-scale_9_im_1_grey.png,aluminium_foil
5134.505126953125,0.016389398911678513,0.05669432985696408,0.18270893021186826,3.253949272285144,110.9681396484375,71.70092429312407,5141.022544488311,0.4537965401086603,-0.9739071927902012,0,255,255,15-scale_9_im_2_grey.png,aluminium_foil
2613.2567138671875,0.027115910581620606,0.057536894811525074,0.2973106012164717,3.2407861937653895,107.4742431640625,65.29402452996581,4263.3096393197775,0.7915556843648673,-0.5716880480475846,5,255,250,15-scale_9_im_3_grey.png,aluminium_foil
5191.072509765625,0.01809229777335888,0.05665509434183531,0.18211925911518684,3.2533097952553236,105.3470458984375,72.48930025142505,5254.698650941253,0.5730486362648022,-0.9159073330336374,1,255,254,15-scale_9_im_4_grey.png,aluminium_foil
4464.02968343099,0.019269272234762595,0.05681313206834069,0.15635564244863218,3.250407734174237,92.4921875,66.03366016587559,4360.444274902344,0.9903188105481249,-0.13534228418374328,2,255,253,15-scale_9_im_5_grey.png,aluminium_foil
3769.2004292805987,0.022869808233496502,0.05693900076714793,0.252101416034176,3.2488586190566924,100.86883544921875,69.49636814969065,4829.745185997337,0.7866626532277217,-0.6140830619249336,1,255,254,15-scale_9_im_6_grey.png,aluminium_foil
4559.676910400391,0.01719574050436086,0.05654664811777115,0.19272170020324408,3.256121802650443,126.51904296875,67.2000460936042,4515.846194982529,0.35770978704533957,-1.0761340763673903,6,255,249,15-scale_9_im_7_grey.png,aluminium_foil
4674.59428914388,0.015004465988865175,0.056801950059340675,0.17111838468318302,3.2551947106698456,151.8389892578125,65.57312274936584,4299.8344271034,-0.07674610772123586,-1.207329646054754,6,255,249,15-scale_9_im_8_grey.png,aluminium_foil
3323.0383707682295,0.020939556565582454,0.05678523670064759,0.23442595788062226,3.2515819648766473,100.572998046875,64.4921400355367,4159.236126363277,0.8007644883346411,-0.4627695135337522,4,255,251,15-scale_9_im_9_grey.png,aluminium_foil
45.62717692057292,0.1041942354252318,0.06319513369037054,0.4376538501020924,3.140552930148205,131.24249267578125,22.72531710745141,516.4400376342237,-0.8690668989917552,0.7538503997713533,39,189,150,48-scale_1_im_1_grey.png,brown_bread
67.02017211914062,0.08887389710484542,0.06186358883396245,0.41032089628981977,3.1628625649307835,130.6400146484375,22.53199873928821,507.6909671872854,-0.8013540961999602,0.7856226232365162,40,202,162,48-scale_1_im_2_grey.png,brown_bread
120.83950805664064,0.07731631884944765,0.060842179676632975,0.4370331526687213,3.1801061115664493,120.729248046875,40.117405020357175,1609.406185567379,-0.16641679094207437,-0.9141031987616697,21,214,193,48-scale_1_im_3_grey.png,brown_bread
180.59428914388022,0.06608540146656432,0.06008772356238549,0.3612239986495124,3.1925975894922507,120.41241455078125,25.4709119036431,648.7673532031476,-0.49946600861181634,-0.249329405134449,24,209,185,48-scale_1_im_4_grey.png,brown_bread
445.28741455078125,0.040404997980949035,0.057830234351676696,0.32571763830016737,3.231928644564147,106.082763671875,33.57458916904167,1127.2530378699303,0.005685602094210078,-0.6734190910286038,12,211,199,48-scale_1_im_5_grey.png,brown_bread
485.72917683919275,0.04911086258526178,0.05859742065719055,0.37788045934964387,3.218887743294495,110.010498046875,44.12969319439732,1947.4298214316368,0.19865534801208767,-0.9757637229782583,11,239,228,48-scale_1_im_6_grey.png,brown_bread
50.654866536458336,0.09967786898819385,0.06305539495861791,0.43355300288362,3.1439661246372212,136.06475830078125,27.462341370857494,754.1801935695112,-0.902010907004634,0.32809234151821753,33,195,162,48-scale_1_im_7_grey.png,brown_bread
41.90351359049479,0.09734462239080882,0.06374645091649428,0.3970893953665668,3.1314038863230556,120.1358642578125,21.668610016428698,469.52866004407406,-1.1433941225624165,1.3208834342668165,31,178,147,48-scale_1_im_8_grey.png,brown_bread
129.14737955729166,0.07294279708687479,0.06055194008903014,0.430084370435757,3.185771994696455,114.14703369140625,45.90816771585624,2107.559863027185,0.024271752453190645,-1.0674991449823592,15,219,204,48-scale_1_im_9_grey.png,brown_bread
157.51046752929688,0.06626792800754701,0.05985786569712547,0.3781959177667507,3.196800234858264,139.7852783203125,25.272992665534233,638.7241582721472,-0.7129986192763297,0.3557801425680016,38,216,178,48-scale_2_im_1_grey.png,brown_bread
186.85479736328125,0.05907997730061551,0.05961750572346232,0.3256100229171182,3.2013853231220066,126.94549560546875,23.191977445771965,537.8678178451955,-0.6849436313472106,0.36813994762532287,36,213,177,48-scale_2_im_2_grey.png,brown_bread
346.4476623535156,0.05562753855663824,0.059021075040896445,0.39410422786986293,3.211166732788309,117.36968994140625,41.71321781849255,1739.9925407730043,0.01344956268721659,-0.9224810550053641,16,227,211,48-scale_2_im_3_grey.png,brown_bread
219.96644083658853,0.0585920651947743,0.059128764559528514,0.34272091030332935,3.2098326328284443,127.2642822265625,25.563189622849993,653.4766636937857,-0.5856861854774483,0.22103019882971786,27,209,182,48-scale_2_im_4_grey.png,brown_bread
337.6467488606771,0.050015207290526845,0.05893023284077093,0.3236996907130001,3.213577898575948,88.71881103515625,30.5689354109786,934.4598121605814,0.05129372559917207,-0.7287955353776199,12,205,193,48-scale_2_im_5_grey.png,brown_bread
476.90284220377606,0.04676209298894546,0.05810269321520837,0.3699722224859087,3.2274397763581626,112.9837646484375,44.03320008863962,1938.9227100461721,0.1677894100955503,-0.9105146439066747,16,242,226,48-scale_2_im_6_grey.png,brown_bread
167.59824625651044,0.0628359526683008,0.059642532517847346,0.34528810514705843,3.1998796190896774,124.49859619140625,26.15393737876066,684.0284404121339,-0.7993827235571256,0.23876393212343405,17,199,182,48-scale_2_im_7_grey.png,brown_bread
123.41786702473959,0.06672372008437268,0.060498044118992636,0.2843714285009877,3.1843710140213557,112.54052734375,18.983486170428392,360.37274718284607,-0.975015707358071,1.2113403095779391,25,185,160,48-scale_2_im_8_grey.png,brown_bread
386.7748514811198,0.04797647857435959,0.05860017476891395,0.3685235359097053,3.218589785639514,111.81048583984375,44.0515559869499,1940.5395848713815,0.04737652098858463,-0.9767586754600388,12,228,216,48-scale_2_im_9_grey.png,brown_bread
148.31812540690106,0.06339471302023968,0.059766226637064906,0.33547400864479404,3.1970676116945596,105.12164306640625,20.72972431206549,429.72147005423903,-0.6651694801131033,0.22923557586668553,21,173,152,48-scale_3_im_1_grey.png,brown_bread
236.14226277669275,0.05184839676555256,0.059081538624107394,0.2800533382590723,3.2085348327651273,100.96075439453125,22.440149027930556,503.56028839573264,-0.5435890938135405,0.053827469475147716,18,179,161,48-scale_3_im_2_grey.png,brown_bread
446.8997701009115,0.052033959374959915,0.05867535086519086,0.36231756042579577,3.217826739248787,94.5511474609375,40.87814096006938,1671.0224083513021,0.19876302091462847,-0.9250393780058763,10,206,196,48-scale_3_im_3_grey.png,brown_bread
199.74979654947919,0.0555972503726916,0.059021967865350564,0.3103044215959492,3.210832324602137,105.44415283203125,21.8924078333624,479.27752074226737,-0.5628994836846307,0.14442768679844997,16,175,159,48-scale_3_im_4_grey.png,brown_bread
464.99001057942706,0.04041779550371545,0.058083603426396443,0.29172428335765715,3.2281330071774024,88.56500244140625,30.624265349526937,937.8456281982362,0.06926419831099478,-0.6801770812404682,12,208,196,48-scale_3_im_5_grey.png,brown_bread
515.9025065104167,0.044524093486058826,0.05839747005028983,0.3626722823575863,3.223789338557611,96.68865966796875,39.82877847775001,1586.331595029682,0.21216906660464907,-0.8936615184465704,7,210,203,48-scale_3_im_6_grey.png,brown_bread
232.8328857421875,0.05376652053543925,0.05889855210214917,0.3242171684949288,3.212877109274114,114.336181640625,26.003584760203143,676.1864203810692,-0.6535902933342068,-0.00024308233347225539,18,190,172,48-scale_3_im_7_grey.png,brown_bread
158.47625732421878,0.059380699379670006,0.06000211583057617,0.2649966962650607,3.1927749126425775,101.2379150390625,18.204755504996157,331.4131229966879,-0.8554567593357056,0.8055163352745751,21,166,145,48-scale_3_im_8_grey.png,brown_bread
506.44769287109375,0.04727359311792274,0.05847569658709185,0.36121028244000575,3.221244707998787,95.64031982421875,41.6053038258427,1731.0013064406812,0.161098487797334,-0.9372518764616871,6,207,201,48-scale_3_im_9_grey.png,brown_bread
179.33975219726562,0.05807906670592064,0.059481879588439486,0.30551594106903707,3.2019648799906175,100.9561767578125,21.249745137074743,451.5516683906317,-0.7131113001199305,0.26058860432974873,22,163,141,48-scale_4_im_1_grey.png,brown_bread
236.89321899414062,0.04757794250208034,0.05878074576182461,0.26200720377187386,3.215263262686287,89.1845703125,21.095867745797545,445.03563594818115,-0.6001383694494737,0.09061374518895571,15,172,157,48-scale_4_im_2_grey.png,brown_bread
492.3980611165365,0.04805127895104613,0.058875027840582156,0.3584283222823501,3.2158131333240654,83.04901123046875,39.6927128435404,1575.5114528797567,0.2891919394488406,-0.9234566480145472,7,193,186,48-scale_4_im_3_grey.png,brown_bread
216.6299336751302,0.04829028673622601,0.05842811861411803,0.3033804936715405,3.2215309308387594,103.36474609375,22.11089090063778,488.8914964199066,-0.6182742358312715,0.10165765235232005,24,170,146,48-scale_4_im_4_grey.png,brown_bread
487.4932759602865,0.035126773272092376,0.05764746448517373,0.27082380337647494,3.2353103134175996,92.14208984375,29.61142309749931,876.8363778591156,-0.0852864076310019,-0.6487121532965436,15,224,209,48-scale_4_im_5_grey.png,brown_bread
492.56005859375,0.04539258885534537,0.05837394863028943,0.3541216427132604,3.2244593964061163,85.37310791015625,37.72451038189608,1423.138683553785,0.21759956780749073,-0.9461613961497073,5,198,193,48-scale_4_im_6_grey.png,brown_bread
225.9297993977865,0.05411884294393447,0.05905149647745589,0.31416332992629753,3.2103310866044854,106.56219482421875,22.663908489375302,513.6527480147779,-0.7573292600812095,0.35966477945975983,14,167,153,48-scale_4_im_7_grey.png,brown_bread
164.272705078125,0.057438260000771804,0.05979294912302725,0.2480547587403202,3.196102827706609,91.368408203125,17.153663938898962,294.2481865286827,-0.8889940502811231,0.9802803441133756,9,153,144,48-scale_4_im_8_grey.png,brown_bread
605.8838094075521,0.04205982470565099,0.05806153718101388,0.36068043080957,3.227993376034429,89.280517578125,40.52374155016168,1642.1736292243004,0.23558061211730463,-0.9069290663728631,5,205,200,48-scale_4_im_9_grey.png,brown_bread
182.59251912434897,0.05521041952033338,0.05896009789826179,0.30508074281731334,3.2107073631304255,101.0220947265625,19.497442618430643,380.1502686589956,-0.7620674800279136,0.49713981688963127,18,169,151,48-scale_5_im_1_grey.png,brown_bread
290.87384033203125,0.04177223988409029,0.058213759357013714,0.24627849729227025,3.225270030214474,91.27508544921875,21.18801447493746,448.93195739015937,-0.5517486281632961,0.06356485919161026,13,181,168,48-scale_5_im_2_grey.png,brown_bread
453.2237243652344,0.045862673396890166,0.05837955339419822,0.358421039940617,3.2233111228960505,79.53204345703125,35.23316168329542,1241.3756822012365,0.19737330724842836,-0.9273274748943123,7,195,188,48-scale_5_im_3_grey.png,brown_bread
